random_state,split_fnum,configs,job_name,config_time,start_time,end_time,train_time,train_epoch,epoch_val_mIoU,avg_epoch_time,is_imbalance,split_strategy,resampling_strategy,do_copypaste,paste_by,test_mIoU,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,background,cur_data,num_train,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,aeroplane_pix,bicycle_pix,bird_pix,boat_pix,bottle_pix,bus_pix,car_pix,cat_pix,chair_pix,cow_pix,diningtable_pix,dog_pix,horse_pix,motorbike_pix,person_pix,pottedplant_pix,sheep_pix,sofa_pix,train_pix,tvmonitor_pix,background_pix,border_pix,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_nz_pix,bicycle_nz_pix,bird_nz_pix,boat_nz_pix,bottle_nz_pix,bus_nz_pix,car_nz_pix,cat_nz_pix,chair_nz_pix,cow_nz_pix,diningtable_nz_pix,dog_nz_pix,horse_nz_pix,motorbike_nz_pix,person_nz_pix,pottedplant_nz_pix,sheep_nz_pix,sofa_nz_pix,train_nz_pix,tvmonitor_nz_pix,background_nz_pix,border_nz_pix,aeroplane_nz_prop,bicycle_nz_prop,bird_nz_prop,boat_nz_prop,bottle_nz_prop,bus_nz_prop,car_nz_prop,cat_nz_prop,chair_nz_prop,cow_nz_prop,diningtable_nz_prop,dog_nz_prop,horse_nz_prop,motorbike_nz_prop,person_nz_prop,pottedplant_nz_prop,sheep_nz_prop,sofa_nz_prop,train_nz_prop,tvmonitor_nz_prop,background_nz_prop,border_nz_prop
3,0,TRUE_mskf_cnt_FALSE_none,AVRPj,2022-06-24 08:50:13,2022-06-24 08:50:23,2022-06-24 12:52:20,0 days 04:01:57,76,0.7152525629666425,0 days 00:03:11.013157894,True,mskf,cnt,False,none,0.5138121569362277,0.5974117075115902,0.23967074308457864,0.5065006003095706,0.5020300333542556,0.16787338276826339,0.7109230412990097,0.45897536819495,0.6734125770944778,0.04746908579222712,0.7016910609154732,0.3981626737093948,0.6775307044836532,0.6196644365004477,0.6421642776026061,0.5408205379135789,0.2222434913787981,0.6015932469540539,0.44000999681108793,0.6987810749380843,0.4741075769101533,0.8690196781345264,mskf_rstate3_fold0,799.0,15.0,12.0,17.0,60.0,9.0,62.0,88.0,18.0,21.0,52.0,31.0,90.0,53.0,64.0,265.0,44.0,46.0,43.0,66.0,41.0,798.0,799.0,305.44180225281605,249.28911138923655,485.65707133917397,1598.6996245306634,353.5732165206508,4401.267834793492,3401.976220275344,1301.5857321652065,648.5193992490613,2034.71464330413,1728.3279098873593,4304.795994993742,2311.1201501877345,3056.49436795995,7848.498122653316,1466.982478097622,2224.718397997497,2331.5882352941176,3534.073842302879,1652.665832290363,124774.12515644556,8979.309136420527,0.001769245481192233,0.0013550019679790686,0.0027346326778476698,0.009102679018494101,0.002040232794502554,0.02492337836558804,0.019265299386802118,0.0070237642775890135,0.003575564230446459,0.011620710670269364,0.00938398612359427,0.023171716299141297,0.013068490970748213,0.016826708173282884,0.04461676282931601,0.007998083486517118,0.012221760256304426,0.01315906975877598,0.019575215225340822,0.008932246954615112,0.69695734859477,0.0506781024568834,16269.866666666667,16598.5,22825.882352941175,21289.35,31389.444444444445,56719.56451612903,30888.397727272728,57775.944444444445,24674.619047619046,31264.173076923078,44546.25806451613,38217.02222222222,34841.22641509434,38158.421875,23663.962264150945,26639.06818181818,38642.391304347824,43324.16279069767,42783.71212121212,32206.829268292684,124930.48370927318,8979.309136420527,0.09424180929817294,0.09022054770127298,0.12852773585884048,0.12121734226294646,0.1811273336452823,0.3211899889371749,0.17492016147789652,0.31177709209964566,0.13604170572032004,0.17855668895279272,0.2418646746048975,0.20571334803348773,0.19701366576656268,0.2100709348508285,0.13452374905895656,0.14523792513016312,0.2122866618432008,0.2445138776107444,0.23697874189465631,0.17406988577408475,0.6978307287308537,0.0506781024568834
3,0,TRUE_skf_prop_cluster_FALSE_none,qxZwU,2022-06-24 12:52:20,2022-06-24 12:52:30,2022-06-24 17:16:09,0 days 04:23:39,84,0.7274700101365027,0 days 00:03:08.321428571,True,skfprop,cluster,False,none,0.5134633939658477,0.5268505718189521,0.2144725089498475,0.5154751809493244,0.47938057891846014,0.21737165886603868,0.7177559263772603,0.42575013034956755,0.6622213423824214,0.07602872740925228,0.6895075217187259,0.4142605819706889,0.7040143548866963,0.648184903944968,0.6485276136702688,0.5477347445339346,0.22676218252582325,0.5947219781927843,0.4401826284189348,0.7095235408896186,0.45279861498697277,0.871205981522263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,TRUE_random_x2_TRUE_cnt,ivWjr,2022-06-24 17:16:09,2022-06-24 17:16:19,2022-06-24 23:26:55,0 days 06:10:36,103,0.7377689017181186,0 days 00:03:35.883495145,True,random,x2,True,cnt,0.5317908320500895,0.6113888089611804,0.24687961213930157,0.5553175759315833,0.5102677992830216,0.3453145984393527,0.7169409732151314,0.4544721659738213,0.6986277095166765,0.0893267492197374,0.6897678376264832,0.41929854733481636,0.6709654940045802,0.6110093510531944,0.6564077094764952,0.5712927751465525,0.2752207378471864,0.5761458996516682,0.424759839762892,0.7244861524878055,0.4455867741446796,0.8741303618357193,random_rstate3_fold0,792.0,13.0,9.0,18.0,54.0,12.0,60.0,89.0,24.0,20.0,52.0,28.0,85.0,51.0,58.0,263.0,49.0,50.0,47.0,66.0,42.0,791.0,792.0,315.34722222222223,207.80176767676767,513.435606060606,1412.7323232323233,446.770202020202,4339.194444444444,3334.0656565656564,1676.1641414141413,620.6944444444445,2155.1300505050503,1655.9002525252524,4023.35101010101,2143.6439393939395,2502.7285353535353,8412.710858585859,1828.3484848484848,2116.6136363636365,2637.1426767676767,4033.3800505050503,1650.5656565656566,123987.86237373737,8881.270202020201,0.001847056263685375,0.0011126855034075832,0.002896304513791968,0.007974556711555315,0.0025625182670214112,0.02433555901153308,0.01926411910606262,0.008982034163380727,0.0034369703646911997,0.01241215634543727,0.008909520954946955,0.022171514436456603,0.012173010689410008,0.013842287713609886,0.046949555109208466,0.009900427125839042,0.011728037542415944,0.014750930060899389,0.022615319826477506,0.008866565362257165,0.6932854060018019,0.049983464926110686,19211.923076923078,18286.555555555555,22591.166666666668,20720.074074074073,29486.833333333332,57277.36666666667,29669.43820224719,55313.416666666664,24579.5,32824.28846153846,46838.32142857143,37488.16470588235,33289.529411764706,34175.18965517241,25334.09505703422,29552.081632653062,33527.16,44438.65957446808,48400.56060606061,31124.95238095238,124144.61061946902,8881.270202020201,0.11252835083375515,0.09791632429986732,0.12743739860684658,0.11696016510281128,0.16912620562341316,0.32122937895223663,0.17142901496631005,0.296407127391564,0.1361040264417715,0.18904668895358304,0.25201216415421385,0.2065863462785133,0.18903969541201426,0.18901882533067293,0.14138421158362396,0.16002323027886778,0.18577211467186858,0.2485688640049429,0.2713838379177301,0.16719808968827796,0.6941618730131821,0.049983464926110686
3,0,TRUE_random_x2_TRUE_performance,WBPJ6,2022-06-24 23:26:55,2022-06-24 23:27:05,2022-06-25 04:26:39,0 days 04:59:34,83,0.7335408629600892,0 days 00:03:36.554216867,True,random,x2,True,performance,0.5306888372212061,0.5716379883452226,0.23943510430798726,0.5142088201289586,0.5140902343079137,0.3533236198514979,0.7332913874397216,0.4730067123345657,0.670629809858089,0.11154140360761354,0.6614002477975393,0.3739310046311616,0.6869467817723389,0.647311946864299,0.6518497458464365,0.55111747416444,0.29827770621101973,0.5799888780552735,0.43972494077575675,0.726014737737023,0.4764854789728486,0.8702515586356228,random_rstate3_fold0,792.0,13.0,9.0,18.0,54.0,12.0,60.0,89.0,24.0,20.0,52.0,28.0,85.0,51.0,58.0,263.0,49.0,50.0,47.0,66.0,42.0,791.0,792.0,315.34722222222223,207.80176767676767,513.435606060606,1412.7323232323233,446.770202020202,4339.194444444444,3334.0656565656564,1676.1641414141413,620.6944444444445,2155.1300505050503,1655.9002525252524,4023.35101010101,2143.6439393939395,2502.7285353535353,8412.710858585859,1828.3484848484848,2116.6136363636365,2637.1426767676767,4033.3800505050503,1650.5656565656566,123987.86237373737,8881.270202020201,0.001847056263685375,0.0011126855034075832,0.002896304513791968,0.007974556711555315,0.0025625182670214112,0.02433555901153308,0.01926411910606262,0.008982034163380727,0.0034369703646911997,0.01241215634543727,0.008909520954946955,0.022171514436456603,0.012173010689410008,0.013842287713609886,0.046949555109208466,0.009900427125839042,0.011728037542415944,0.014750930060899389,0.022615319826477506,0.008866565362257165,0.6932854060018019,0.049983464926110686,19211.923076923078,18286.555555555555,22591.166666666668,20720.074074074073,29486.833333333332,57277.36666666667,29669.43820224719,55313.416666666664,24579.5,32824.28846153846,46838.32142857143,37488.16470588235,33289.529411764706,34175.18965517241,25334.09505703422,29552.081632653062,33527.16,44438.65957446808,48400.56060606061,31124.95238095238,124144.61061946902,8881.270202020201,0.11252835083375515,0.09791632429986732,0.12743739860684658,0.11696016510281128,0.16912620562341316,0.32122937895223663,0.17142901496631005,0.296407127391564,0.1361040264417715,0.18904668895358304,0.25201216415421385,0.2065863462785133,0.18903969541201426,0.18901882533067293,0.14138421158362396,0.16002323027886778,0.18577211467186858,0.2485688640049429,0.2713838379177301,0.16719808968827796,0.6941618730131821,0.049983464926110686
3,0,TRUE_mskf_cnt_TRUE_cnt,JkshR,2022-06-25 04:26:39,2022-06-25 04:26:49,2022-06-25 08:48:02,0 days 04:21:13,72,0.7115176193550007,0 days 00:03:37.680555555,True,mskf,cnt,True,cnt,0.5203268972634028,0.6015539896863525,0.29245509002243664,0.5349429594229019,0.4719565367183812,0.21388654949834826,0.723690731713214,0.4622766196564404,0.7114272964836375,0.0821482608109222,0.6440074167454451,0.4516707819884882,0.672862350906638,0.6066008476647938,0.613274850963614,0.5351932236025262,0.2607628153400662,0.5833426639403726,0.44100479291463074,0.7001802306380454,0.4561328212176354,0.8674940125965687,mskf_rstate3_fold0,799.0,15.0,12.0,17.0,60.0,9.0,62.0,88.0,18.0,21.0,52.0,31.0,90.0,53.0,64.0,265.0,44.0,46.0,43.0,66.0,41.0,798.0,799.0,305.44180225281605,249.28911138923655,485.65707133917397,1598.6996245306634,353.5732165206508,4401.267834793492,3401.976220275344,1301.5857321652065,648.5193992490613,2034.71464330413,1728.3279098873593,4304.795994993742,2311.1201501877345,3056.49436795995,7848.498122653316,1466.982478097622,2224.718397997497,2331.5882352941176,3534.073842302879,1652.665832290363,124774.12515644556,8979.309136420527,0.001769245481192233,0.0013550019679790686,0.0027346326778476698,0.009102679018494101,0.002040232794502554,0.02492337836558804,0.019265299386802118,0.0070237642775890135,0.003575564230446459,0.011620710670269364,0.00938398612359427,0.023171716299141297,0.013068490970748213,0.016826708173282884,0.04461676282931601,0.007998083486517118,0.012221760256304426,0.01315906975877598,0.019575215225340822,0.008932246954615112,0.69695734859477,0.0506781024568834,16269.866666666667,16598.5,22825.882352941175,21289.35,31389.444444444445,56719.56451612903,30888.397727272728,57775.944444444445,24674.619047619046,31264.173076923078,44546.25806451613,38217.02222222222,34841.22641509434,38158.421875,23663.962264150945,26639.06818181818,38642.391304347824,43324.16279069767,42783.71212121212,32206.829268292684,124930.48370927318,8979.309136420527,0.09424180929817294,0.09022054770127298,0.12852773585884048,0.12121734226294646,0.1811273336452823,0.3211899889371749,0.17492016147789652,0.31177709209964566,0.13604170572032004,0.17855668895279272,0.2418646746048975,0.20571334803348773,0.19701366576656268,0.2100709348508285,0.13452374905895656,0.14523792513016312,0.2122866618432008,0.2445138776107444,0.23697874189465631,0.17406988577408475,0.6978307287308537,0.0506781024568834
3,0,TRUE_mskf_cnt_TRUE_performance,q0L9z,2022-06-25 08:48:02,2022-06-25 08:48:12,2022-06-25 13:02:34,0 days 04:14:22,70,0.7139419922703429,0 days 00:03:38.028571428,True,mskf,cnt,True,performance,0.5201281461832429,0.581319871468178,0.27203011849538844,0.4814655278451115,0.5057893643188263,0.2582541948466243,0.721011205642112,0.44856816401939015,0.6428417155561463,0.08760867728936252,0.6803874315777697,0.4162988934348048,0.6815545828683627,0.6196787338497153,0.6171784217941257,0.5335832517229961,0.2812008078471956,0.6067007585279559,0.43836307731931073,0.7012656423574066,0.48180535697119947,0.8657852720961191,mskf_rstate3_fold0,799.0,15.0,12.0,17.0,60.0,9.0,62.0,88.0,18.0,21.0,52.0,31.0,90.0,53.0,64.0,265.0,44.0,46.0,43.0,66.0,41.0,798.0,799.0,305.44180225281605,249.28911138923655,485.65707133917397,1598.6996245306634,353.5732165206508,4401.267834793492,3401.976220275344,1301.5857321652065,648.5193992490613,2034.71464330413,1728.3279098873593,4304.795994993742,2311.1201501877345,3056.49436795995,7848.498122653316,1466.982478097622,2224.718397997497,2331.5882352941176,3534.073842302879,1652.665832290363,124774.12515644556,8979.309136420527,0.001769245481192233,0.0013550019679790686,0.0027346326778476698,0.009102679018494101,0.002040232794502554,0.02492337836558804,0.019265299386802118,0.0070237642775890135,0.003575564230446459,0.011620710670269364,0.00938398612359427,0.023171716299141297,0.013068490970748213,0.016826708173282884,0.04461676282931601,0.007998083486517118,0.012221760256304426,0.01315906975877598,0.019575215225340822,0.008932246954615112,0.69695734859477,0.0506781024568834,16269.866666666667,16598.5,22825.882352941175,21289.35,31389.444444444445,56719.56451612903,30888.397727272728,57775.944444444445,24674.619047619046,31264.173076923078,44546.25806451613,38217.02222222222,34841.22641509434,38158.421875,23663.962264150945,26639.06818181818,38642.391304347824,43324.16279069767,42783.71212121212,32206.829268292684,124930.48370927318,8979.309136420527,0.09424180929817294,0.09022054770127298,0.12852773585884048,0.12121734226294646,0.1811273336452823,0.3211899889371749,0.17492016147789652,0.31177709209964566,0.13604170572032004,0.17855668895279272,0.2418646746048975,0.20571334803348773,0.19701366576656268,0.2100709348508285,0.13452374905895656,0.14523792513016312,0.2122866618432008,0.2445138776107444,0.23697874189465631,0.17406988577408475,0.6978307287308537,0.0506781024568834
4,0,FALSE_random_x2_FALSE_none,pwn9i,2022-06-25 13:02:35,2022-06-25 13:02:45,2022-06-25 19:19:41,0 days 06:16:56,81,0.7027669221325545,0 days 00:04:39.209876543,False,random,x2,False,none,0.5543097247535456,0.6775458266763198,0.278773511759373,0.6365642289901624,0.5281817126793574,0.3594156045818595,0.7131135622123015,0.4651707695675261,0.7514277649906193,0.18513510483947448,0.7214348297536836,0.43827161718547347,0.6780119560372972,0.6240857430334181,0.6324398987699865,0.5606352749495094,0.24603884641332474,0.5962423504866986,0.4412519659587474,0.7379491100493832,0.4881485552975408,0.8806659855924005,random_rstate4_fold0,1171.0,73.0,56.0,86.0,55.0,68.0,61.0,99.0,110.0,114.0,55.0,64.0,99.0,55.0,65.0,345.0,74.0,46.0,72.0,68.0,70.0,1167.0,1171.0,1236.3074295473955,570.6233988044406,1602.5593509820667,891.6678052946199,1076.7446626814688,3050.1605465414177,2264.3048676345006,5055.32877882152,1808.6490179333903,1515.6814688300599,2163.599487617421,3049.9436379163108,1529.6934244235697,2089.0546541417593,7892.265584970111,1314.2801024765158,1472.6208368915457,2326.9598633646456,2802.158838599488,1543.2801024765158,124427.74807856533,9599.114432109309,0.00715348287034482,0.003102136938584206,0.008544305924770484,0.0049406808683068,0.006005042488015852,0.01716773729656711,0.013084855135869246,0.02803962674155792,0.010236347467616863,0.008598224413636935,0.011689518787672748,0.016494262953138997,0.008801237249431385,0.011370865404120096,0.04402571329722886,0.0070851179603394435,0.008113166718801613,0.01299447740459639,0.015527832482669961,0.008342770558728787,0.6949217849227862,0.053760812115214766,19831.72602739726,11932.142857142857,21820.89534883721,18984.418181818182,18542.176470588234,58553.08196721312,26782.838383838385,53816.27272727273,18578.315789473683,32270.236363636363,39587.109375,36075.59595959596,32568.563636363637,37635.123076923075,26787.95072463768,20797.594594594593,37487.80434782609,37845.416666666664,48254.82352941176,25816.871428571427,124854.23564695801,9599.114432109309,0.11474970467361348,0.06486789919789474,0.1163416539291423,0.10519158721431388,0.1034103640215671,0.32956426843082104,0.15477136731417057,0.2984945719487666,0.10514704284718726,0.1830640143339791,0.2138816640681998,0.19509880725379564,0.1873863421651664,0.20485051366499435,0.1494322036842174,0.1121172044805066,0.2065330049503628,0.21134073667753295,0.2673984093706842,0.13956263320387727,0.6973036933543981,0.053760812115214766
4,0,FALSE_mskf_x2_FALSE_none,ZJFJu,2022-06-25 19:19:42,2022-06-25 19:19:52,2022-06-26 00:18:16,0 days 04:58:24,64,0.7087611646172375,0 days 00:04:39.750000,False,mskf,x2,False,none,0.5540322078115844,0.6418769502677674,0.2806911598769179,0.6436664905130056,0.5192810419772523,0.36352372423342505,0.7006143608342941,0.4682519922857586,0.7231369043140239,0.17686051340252695,0.6909396510745616,0.4854125816457105,0.6850509397528708,0.6461373426731704,0.6444195902551239,0.5595362593402687,0.2459275606340952,0.6233813140729503,0.4719811102855617,0.7071782789276961,0.4779811309086452,0.8788274667676442,mskf_rstate4_fold0,1171.0,70.0,52.0,84.0,62.0,69.0,63.0,102.0,94.0,118.0,52.0,65.0,97.0,54.0,65.0,353.0,66.0,50.0,74.0,66.0,67.0,1168.0,1171.0,1207.000853970965,551.6233988044406,1405.5832621690863,1037.2228864218616,1138.2920580700256,2939.0264730999147,2320.7472245943636,4407.0828351836035,1832.995730145175,1462.5943637916312,2286.9786507258755,3063.8215200683176,1559.3834329632793,2053.6353543979503,8539.934244235696,1250.0964987190437,1639.0111016225449,2621.271562766866,2633.614005123826,1700.9197267292911,124009.00768573869,9716.082835183604,0.006973314295028791,0.0029848688940709773,0.007511731246156651,0.005873447272665322,0.0063316341779853565,0.016609886614143612,0.013280945348836327,0.02448829441440909,0.010393128652903287,0.008348998408334809,0.012318723103620565,0.016557697243289593,0.008864559755549641,0.011290905026626495,0.04755215769994871,0.006846625041597526,0.008994220306205624,0.014528825995400755,0.014804386921794246,0.009100588703233119,0.6918260933854168,0.05451896749278241,20191.4,12422.134615384615,19594.5,19590.129032258064,19317.971014492752,54628.57142857143,26643.08823529412,54901.0,18190.15254237288,32936.5,41200.8,36986.9587628866,33815.51851851852,36997.03076923077,28329.356940509915,22179.742424242424,38385.64,41479.85135135135,46726.69696969697,29728.014925373136,124327.52397260274,9716.082835183604,0.11665358627826734,0.06721695144148297,0.10471711058630284,0.11093236703695311,0.10745425539740365,0.30873297182797094,0.15247046081850332,0.3050616250986494,0.10313859027584532,0.18801302184923194,0.22192653468214896,0.19988725228754758,0.1922296198842339,0.2034099967104558,0.1577438432482718,0.12147572611682884,0.21064463957133572,0.22990885460289573,0.2626657134154706,0.15905655778337288,0.6936030439677423,0.05451896749278241
4,0,TRUE_random_x2_FALSE_none,UBqkB,2022-06-26 00:18:16,2022-06-26 00:18:26,2022-06-26 04:25:03,0 days 04:06:37,78,0.7222103933151733,0 days 00:03:09.705128205,True,random,x2,False,none,0.5183672431549129,0.5631434497222954,0.2206485043829913,0.49413239027079214,0.503712224402491,0.2443368449522995,0.7380673154408344,0.4653456075923339,0.6587295759704739,0.0544294722092006,0.7177894859712112,0.335778208024799,0.7151142293606843,0.6199990409522649,0.6469249623062397,0.5524844410724655,0.2623955141625831,0.6001453580260189,0.42712546987716676,0.721929353237981,0.4749925059834871,0.8684881523345579,random_rstate4_fold0,793.0,17.0,12.0,19.0,52.0,11.0,59.0,86.0,22.0,19.0,54.0,28.0,89.0,54.0,65.0,256.0,52.0,43.0,37.0,68.0,41.0,792.0,793.0,350.18537200504414,259.672131147541,469.3883984867591,1289.1752837326608,345.6078184110971,4444.9546027742745,3111.9155107187894,1613.75157629256,546.7793190416141,2139.2257250945777,1394.1538461538462,4263.355611601513,2219.919293820933,3084.846153846154,7872.00630517024,1800.732660781841,2069.484237074401,2095.354350567465,4137.866330390921,1527.3707440100882,125167.71248423707,8698.244640605297,0.0020330131837346293,0.0014105707092248118,0.0026124015355549427,0.007124223538307132,0.0019788338070961383,0.024998012461270612,0.01805440578984738,0.00864399841031565,0.0030376046870408805,0.012181450920599643,0.007597905674554339,0.02308640818014514,0.01274145712009205,0.016791025710245436,0.04433417775256122,0.009731859595577309,0.011361547267007279,0.011726899525743453,0.022929497903160814,0.008175547292588596,0.7004890998755995,0.048960059059732615,16335.117647058823,17160.0,19590.78947368421,19659.923076923078,24915.18181818182,59743.20338983051,28694.75581395349,58168.40909090909,22820.842105263157,31414.925925925927,39484.42857142857,37986.97752808989,32599.925925925927,37635.123076923075,24384.76953125,27461.173076923078,38165.13953488372,44908.54054054054,48254.82352941176,29541.585365853658,125325.75252525252,8698.244640605297,0.09483408557068006,0.09321521436793966,0.10903339040500366,0.10864440895918376,0.14265592809338523,0.3359902352845355,0.16647841617847645,0.3115768517900141,0.12678002720123255,0.17888686259325032,0.21518354285434252,0.20570249086354042,0.1871106573376481,0.20485051366499435,0.1373320428038322,0.14841085883255395,0.20952806936597143,0.2513359817274205,0.2673984093706842,0.15812704885421355,0.7013735558097859,0.048960059059732615
4,0,TRUE_mskf_cnt_FALSE_none,Meufs,2022-06-26 04:25:03,2022-06-26 04:25:13,2022-06-26 08:07:54,0 days 03:42:41,70,0.7266132305463977,0 days 00:03:10.871428571,True,mskf,cnt,False,none,0.5181389437839282,0.6070027018396447,0.2566944963743924,0.5323896981909231,0.5136624824418408,0.2870339249936367,0.7205458635514415,0.44867734307811763,0.6347347222358829,0.04591218907534119,0.6928642677187181,0.3828247501039082,0.6859010830272536,0.6178747117010995,0.6429006492897317,0.534770869501645,0.24432585999721482,0.594941088097145,0.4105351491984725,0.7097631005232503,0.4476476208331961,0.8699152476896376,mskf_rstate4_fold0,798.0,12.0,12.0,15.0,59.0,11.0,61.0,87.0,17.0,20.0,51.0,28.0,87.0,54.0,64.0,265.0,46.0,48.0,43.0,66.0,41.0,798.0,798.0,339.4436090225564,258.6077694235589,293.07142857142856,1494.687969924812,439.9937343358396,4254.023809523809,3081.8909774436092,1273.15664160401,584.4035087719299,2047.921052631579,1401.5225563909773,4245.5313283208025,2288.2681704260654,3010.1741854636593,8635.020050125313,1696.4924812030076,2341.033834586466,2658.1152882205515,3864.6140350877195,1694.593984962406,124207.90601503759,8777.94486215539,0.0019692395866094297,0.0014047333823081988,0.0016359414845662234,0.008448344267395219,0.0025250256484723784,0.024022782873019642,0.017729241152559444,0.00687825498220008,0.003236420712189088,0.011739407177727729,0.00761731860887845,0.022973546945550052,0.013008019390662444,0.016548252684254992,0.04855679683915413,0.009304918092019948,0.01285651793471193,0.014795978081463199,0.02172423193661787,0.009062369781457816,0.6944034812571496,0.04955917718103194,22573.0,17197.416666666668,15591.4,20216.28813559322,31919.545454545456,55651.0,28268.379310344826,59763.470588235294,23317.7,32043.941176470587,39943.392857142855,38941.77011494253,33815.51851851852,37533.109375,26002.81509433962,29430.456521739132,38919.6875,49329.67441860465,46726.69696969697,32982.58536585366,124207.90601503759,8777.94486215539,0.13095443250952707,0.09341476992349522,0.08703208697892309,0.11426743602341331,0.1831791334073598,0.3142652579126176,0.16261993608899353,0.3228733809291567,0.1291331864163446,0.18368719466326916,0.21709358035303583,0.2107228788798729,0.1922296198842339,0.20633602565680442,0.14622009010432072,0.16142010081373734,0.21373961066458583,0.2745858257908752,0.2626657134154706,0.17638466062447164,0.6944034812571496,0.04955917718103194
4,0,TRUE_skf_prop_cluster_FALSE_none,kHmUz,2022-06-26 08:07:55,2022-06-26 08:08:05,2022-06-26 12:02:02,0 days 03:53:57,73,0.7288384062197686,0 days 00:03:12.287671232,True,skfprop,cluster,False,none,0.5158931107694352,0.5519135025375774,0.20909129680347657,0.48871382758827825,0.511730056680038,0.2799098300265801,0.7243858129712326,0.4614147331249979,0.6604361300392594,0.03729727241025628,0.7119330801094728,0.3909944793879381,0.6911732257748892,0.600559631607692,0.6651057198279448,0.5488835901079533,0.25295029886991344,0.5823526177309237,0.4168339815833236,0.7093974368348851,0.46804204770075086,0.8706367544407568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,TRUE_random_x2_TRUE_cnt,uatMB,2022-06-26 12:02:02,2022-06-26 12:02:12,2022-06-26 16:42:45,0 days 04:40:33,78,0.7248577452036988,0 days 00:03:35.807692307,True,random,x2,True,cnt,0.5379226278539924,0.6157380510047957,0.26378272331034947,0.5685838407469158,0.48508322309747537,0.3294231601505549,0.730410049455608,0.4888388340868363,0.6996718764723378,0.12703560107349246,0.6949682190681143,0.39890856367822436,0.6872783260039244,0.6323709135955016,0.6129513534605501,0.5611723890792197,0.2608416137108218,0.6351147306031258,0.4224323957719957,0.7231368955121966,0.48453065268477674,0.874101772367024,random_rstate4_fold0,793.0,17.0,12.0,19.0,52.0,11.0,59.0,86.0,22.0,19.0,54.0,28.0,89.0,54.0,65.0,256.0,52.0,43.0,37.0,68.0,41.0,792.0,793.0,350.18537200504414,259.672131147541,469.3883984867591,1289.1752837326608,345.6078184110971,4444.9546027742745,3111.9155107187894,1613.75157629256,546.7793190416141,2139.2257250945777,1394.1538461538462,4263.355611601513,2219.919293820933,3084.846153846154,7872.00630517024,1800.732660781841,2069.484237074401,2095.354350567465,4137.866330390921,1527.3707440100882,125167.71248423707,8698.244640605297,0.0020330131837346293,0.0014105707092248118,0.0026124015355549427,0.007124223538307132,0.0019788338070961383,0.024998012461270612,0.01805440578984738,0.00864399841031565,0.0030376046870408805,0.012181450920599643,0.007597905674554339,0.02308640818014514,0.01274145712009205,0.016791025710245436,0.04433417775256122,0.009731859595577309,0.011361547267007279,0.011726899525743453,0.022929497903160814,0.008175547292588596,0.7004890998755995,0.048960059059732615,16335.117647058823,17160.0,19590.78947368421,19659.923076923078,24915.18181818182,59743.20338983051,28694.75581395349,58168.40909090909,22820.842105263157,31414.925925925927,39484.42857142857,37986.97752808989,32599.925925925927,37635.123076923075,24384.76953125,27461.173076923078,38165.13953488372,44908.54054054054,48254.82352941176,29541.585365853658,125325.75252525252,8698.244640605297,0.09483408557068006,0.09321521436793966,0.10903339040500366,0.10864440895918376,0.14265592809338523,0.3359902352845355,0.16647841617847645,0.3115768517900141,0.12678002720123255,0.17888686259325032,0.21518354285434252,0.20570249086354042,0.1871106573376481,0.20485051366499435,0.1373320428038322,0.14841085883255395,0.20952806936597143,0.2513359817274205,0.2673984093706842,0.15812704885421355,0.7013735558097859,0.048960059059732615
